# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov  7 05:34:37 2015
#
# COLUMN pl_hostname:    (not found)
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_name:        Planet Name
# COLUMN pl_tranflag:    Planet Transit Flag
# COLUMN pl_rvflag:      Planet RV Flag
# COLUMN pl_imgflag:     Planet Imaging Flag
# COLUMN pl_astflag:     Planet Astrometry Flag
# COLUMN pl_omflag:      Planet Orbital Modulation Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_orbtper:     Time of Periastron [days]
# COLUMN pl_orblper:     Long. of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_insol:       Insolation Flux [Earth flux]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_bmasse:      Planet Mass or M*sin(i) [Earth mass]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_trandep:     Transit Depth [percent]
# COLUMN pl_trandur:     Transit Duration [days]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time System Reference
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_occdep:      Occultation Depth [percentage]
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_def_reflink: Default Reference
# COLUMN pl_disc:        Year of Discovery
# COLUMN pl_disc_reflink: Discovery Reference
# COLUMN pl_locale:      Discovery Locale
# COLUMN pl_facility:    Discovery Facility
# COLUMN pl_telescope:   Discovery Telescope
# COLUMN pl_instrument:  Discovery Instrument
# COLUMN pl_status:      Status
# COLUMN pl_mnum:        Number of Moons in System
# COLUMN pl_st_npar:     Number of Stellar and Planet Parameters
# COLUMN pl_st_nref:     Number of Stellar and Planet References
# COLUMN pl_pelink:      Link to Exoplanet Encyclopaedia
# COLUMN pl_edelink:     Link to Exoplanet Data Explorer
# COLUMN pl_publ_date:   Publication Date
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN st_rah:         RA [hrs]
# COLUMN st_glon:        Galactic Longitude [deg]
# COLUMN st_glat:        Galactic Latitude [deg]
# COLUMN st_elon:        Ecliptic Longitude [deg]
# COLUMN st_elat:        Ecliptic Latitude [deg]
# COLUMN st_plx:         Parallax [mas]
# COLUMN st_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN st_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN st_pm:          Total Proper Motion [mas/yr]
# COLUMN st_radv:        Radial Velocity [km/s]
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metratio:    Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_vsini:       Rot. Velocity V*sin(i) [km/s]
# COLUMN st_acts:        Stellar Activity S-index
# COLUMN st_actr:        Stellar Activity log(R'HK)
# COLUMN st_actlx:       X-ray Activity log(L<sub>x</sub>)
# COLUMN swasp_id:       SWASP Identifier
# COLUMN st_nts:         Number of Time Series
# COLUMN st_nplc:        Number of Planet Transit Light Curves
# COLUMN st_nglc:        Number of General Light Curves
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
# COLUMN st_naxa:        Number of Amateur Light Curves
# COLUMN st_nimg:        Number of Images
# COLUMN st_nspec:       Number of Spectra
# COLUMN st_uj:          U-band (Johnson) [mag]
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_bj:          B-band (Johnson) [mag]
# COLUMN st_rc:          R-band (Cousins) [mag]
# COLUMN st_ic:          I-band (Cousins) [mag]
# COLUMN st_j:           J-band (2MASS) [mag]
# COLUMN st_h:           H-band (2MASS) [mag]
# COLUMN st_k:           Ks-band (2MASS) [mag]
# COLUMN st_wise1:       WISE 3.4um [mag]
# COLUMN st_wise2:       WISE 4.6um [mag]
# COLUMN st_wise3:       WISE 12.um [mag]
# COLUMN st_wise4:       WISE 22.um [mag]
# COLUMN st_irac1:       IRAC 3.6um [mag]
# COLUMN st_irac2:       IRAC 4.5um [mag]
# COLUMN st_irac3:       IRAC 5.8um [mag]
# COLUMN st_irac4:       IRAC 8.0um [mag]
# COLUMN st_mips1:       MIPS 24um [mag]
# COLUMN st_mips2:       MIPS 70um [mag]
# COLUMN st_mips3:       MIPS 160um [mag]
# COLUMN st_iras1:       IRAS 12um Flux [Jy]
# COLUMN st_iras2:       IRAS 25um Flux [Jy]
# COLUMN st_iras3:       IRAS 60um Flux [Jy]
# COLUMN st_iras4:       IRAS 100um Flux [Jy]
# COLUMN st_photn:       Number of Photometry Measurements
# COLUMN st_umbj:        U-B (Johnson) [mag]
# COLUMN st_bmvj:        B-V (Johnson) [mag]
# COLUMN st_vjmic:       V-I (Johnson-Cousins) [mag]
# COLUMN st_vjmrc:       V-R (Johnson-Cousins) [mag]
# COLUMN st_jmh2:        J-H (2MASS) [mag]
# COLUMN st_hmk2:        H-Ks (2MASS) [mag]
# COLUMN st_jmk2:        J-Ks (2MASS) [mag]
# COLUMN st_bmy:         b-y (Stromgren) [mag]
# COLUMN st_m1:          m1 (Stromgren) [mag]
# COLUMN st_c1:          c1 (Stromgren) [mag]
# COLUMN st_colorn:      Number of Color Measurements
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate,pl_name,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_orbtper,pl_orblper,pl_rvamp,pl_eqt,pl_insol,pl_massj,pl_msinij,pl_masse,pl_msinie,pl_bmasse,pl_rade,pl_rads,pl_trandep,pl_trandur,pl_tranmid,pl_tsystemref,pl_imppar,pl_occdep,pl_ratdor,pl_ratror,pl_def_reflink,pl_disc,pl_disc_reflink,pl_locale,pl_facility,pl_telescope,pl_instrument,pl_status,pl_mnum,pl_st_npar,pl_st_nref,pl_pelink,pl_edelink,pl_publ_date,hd_name,hip_name,st_rah,st_glon,st_glat,st_elon,st_elat,st_plx,st_pmra,st_pmdec,st_pm,st_radv,st_sp,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age,st_vsini,st_acts,st_actr,st_actlx,swasp_id,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,st_uj,st_vj,st_bj,st_rc,st_ic,st_j,st_h,st_k,st_wise1,st_wise2,st_wise3,st_wise4,st_irac1,st_irac2,st_irac3,st_irac4,st_mips1,st_mips2,st_mips3,st_iras1,st_iras2,st_iras3,st_iras4,st_photn,st_umbj,st_bmvj,st_vjmic,st_vjmrc,st_jmh2,st_hmk2,st_jmk2,st_bmy,st_m1,st_c1,st_colorn
1004,Kepler-222,b,Transit,3,3.93698100,0.048000,,,,,0.282,,0,1,0,19h11m37.46s,287.906100,+46d56m16.0s,46.937767,,15.063,Kepler-band,5433.00,,0.87,2014-05-14,Kepler-222 b,1,0,0,0,0,0,,,,,,,,,,,3.160,0.029,,0.0762000,2455002.650760,BJD,0.5700,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-222_b/,http://exoplanets.org/detail/Kepler-222_b,2014-03,,,19.19374000,77.825488,16.241935,304.496966,68.243460,,,,,,,,4.55,,,0.150,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.717,13.341,13.235,13.237,13.257,12.753,8.847,,,,,,,,,,,,13,,,,,0.376,0.106,0.482,,,,5
1005,Kepler-222,c,Transit,3,10.08881000,0.091000,,,,,0.414,,0,1,0,19h11m37.46s,287.906100,+46d56m16.0s,46.937767,,15.063,Kepler-band,5433.00,,0.87,2014-05-14,Kepler-222 c,1,0,0,0,0,0,,,,,,,,,,,4.640,0.043,,0.0714000,2455006.082630,BJD,0.9000,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-222_c/,http://exoplanets.org/detail/Kepler-222_c,2014-03,,,19.19374000,77.825488,16.241935,304.496966,68.243460,,,,,,,,4.55,,,0.150,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.717,13.341,13.235,13.237,13.257,12.753,8.847,,,,,,,,,,,,13,,,,,0.376,0.106,0.482,,,,5
1006,Kepler-222,d,Transit,3,28.08191200,0.180000,,,,,0.329,,0,1,0,19h11m37.46s,287.906100,+46d56m16.0s,46.937767,,15.063,Kepler-band,5433.00,,0.87,2014-05-14,Kepler-222 d,1,0,0,0,0,0,,,,,,,,,,,3.690,0.034,,0.1892000,2455027.914040,BJD,0.4400,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-222_d/,http://exoplanets.org/detail/Kepler-222_d,2014-03,,,19.19374000,77.825488,16.241935,304.496966,68.243460,,,,,,,,4.55,,,0.150,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.717,13.341,13.235,13.237,13.257,12.753,8.847,,,,,,,,,,,,13,,,,,0.376,0.106,0.482,,,,5
1007,Kepler-223,b,Transit,4,7.38410800,0.073000,,,,,0.151,,0,1,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14,Kepler-223 b,1,0,0,0,0,0,,,,,,,,,,,1.690,0.015,,0.2257000,2454970.486320,BJD,0.0600,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-223_b/,http://exoplanets.org/detail/Kepler-223_b,2014-03,,,19.88789040,81.325095,10.024091,321.530041,65.729323,,,,,,,,4.40,,,-0.211,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.095,13.727,13.633,13.533,13.607,13.022,9.412,,,,,,,,,,,,13,,,,,0.368,0.094,0.462,,,,5
1008,Kepler-223,c,Transit,4,9.84818300,0.088000,,,,,0.178,,0,1,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14,Kepler-223 c,1,0,0,0,0,0,,,,,,,,,,,2.000,0.018,,0.2430000,2454971.387480,BJD,0.5700,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-223_c/,http://exoplanets.org/detail/Kepler-223_c,2014-03,,,19.88789040,81.325095,10.024091,321.530041,65.729323,,,,,,,,4.40,,,-0.211,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.095,13.727,13.633,13.533,13.607,13.022,9.412,,,,,,,,,,,,13,,,,,0.368,0.094,0.462,,,,5
1009,Kepler-223,d,Transit,4,14.78875900,0.116000,,,,,0.266,,0,1,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14,Kepler-223 d,1,0,0,0,0,0,,,,,,,,,,,2.980,0.027,,0.2486000,2455009.763790,BJD,0.6000,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-223_d/,http://exoplanets.org/detail/Kepler-223_d,2014-03,,,19.88789040,81.325095,10.024091,321.530041,65.729323,,,,,,,,4.40,,,-0.211,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.095,13.727,13.633,13.533,13.607,13.022,9.412,,,,,,,,,,,,13,,,,,0.368,0.094,0.462,,,,5
1010,Kepler-223,e,Transit,4,19.72173400,0.140000,,,,,0.214,,0,1,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14,Kepler-223 e,1,0,0,0,0,0,,,,,,,,,,,2.400,0.022,,0.2425000,2454968.103690,BJD,0.1800,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-223_e/,http://exoplanets.org/detail/Kepler-223_e,2014-03,,,19.88789040,81.325095,10.024091,321.530041,65.729323,,,,,,,,4.40,,,-0.211,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.095,13.727,13.633,13.533,13.607,13.022,9.412,,,,,,,,,,,,13,,,,,0.368,0.094,0.462,,,,5
1011,Kepler-224,b,Transit,4,3.13292400,0.038000,,,,,0.124,,0,1,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14,Kepler-224 b,1,0,0,0,0,0,,,,,,,,,,,1.390,0.013,,0.0847000,2454968.675440,BJD,0.3200,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-224_b/,http://exoplanets.org/detail/Kepler-224_b,2014-03,,,19.39561913,79.076859,14.521010,310.054895,67.906536,,,,,,,,4.64,,,-0.309,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.212,13.722,13.703,13.693,13.732,12.726,9.535,,,,,,,,,,,,13,,,,,0.490,0.019,0.509,,,,5
1012,Kepler-224,c,Transit,4,5.92500300,0.058000,,,,,0.278,,0,1,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14,Kepler-224 c,1,0,0,0,0,0,,,,,,,,,,,3.120,0.029,,0.1185000,2455002.715080,BJD,0.8500,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-224_c/,http://exoplanets.org/detail/Kepler-224_c,2014-03,,,19.39561913,79.076859,14.521010,310.054895,67.906536,,,,,,,,4.64,,,-0.309,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.212,13.722,13.703,13.693,13.732,12.726,9.535,,,,,,,,,,,,13,,,,,0.490,0.019,0.509,,,,5
1013,Kepler-224,d,Transit,4,11.34939300,0.089000,,,,,0.205,,0,1,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14,Kepler-224 d,1,0,0,0,0,0,,,,,,,,,,,2.300,0.021,,0.1297000,2454967.316020,BJD,0.0100,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-224_d/,http://exoplanets.org/detail/Kepler-224_d,2014-03,,,19.39561913,79.076859,14.521010,310.054895,67.906536,,,,,,,,4.64,,,-0.309,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.212,13.722,13.703,13.693,13.732,12.726,9.535,,,,,,,,,,,,13,,,,,0.490,0.019,0.509,,,,5
1014,Kepler-224,e,Transit,4,18.64357700,0.124000,,,,,0.176,,0,1,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14,Kepler-224 e,1,0,0,0,0,0,,,,,,,,,,,1.970,0.018,,0.0769000,2454974.624630,BJD,0.6200,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,17,8,http://exoplanet.eu/catalog/kepler-224_e/,http://exoplanets.org/detail/Kepler-224_e,2014-03,,,19.39561913,79.076859,14.521010,310.054895,67.906536,,,,,,,,4.64,,,-0.309,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.212,13.722,13.703,13.693,13.732,12.726,9.535,,,,,,,,,,,,13,,,,,0.490,0.019,0.509,,,,5
1015,Kepler-225,b,Transit,2,6.73897500,0.056000,,,,,0.107,,0,1,0,19h28m46.56s,292.193984,+47d27m25.5s,47.457096,,15.962,Kepler-band,3682.00,,0.48,2014-05-14,Kepler-225 b,1,0,0,0,0,0,,,,,,,,,,,1.200,0.011,,0.1257000,2454968.276580,BJD,0.4500,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-225_b/,http://exoplanets.org/detail/Kepler-225_b,2014-03,,,19.47959893,79.539694,13.789364,312.236475,67.668589,,,,,,,,4.78,,,-0.185,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.032,13.341,13.253,13.144,13.172,12.431,9.417,,,,,,,,,,,,13,,,,,0.691,0.088,0.779,,,,5
1016,Kepler-225,c,Transit,2,18.79423400,0.111000,,,,,0.164,,0,1,0,19h28m46.56s,292.193984,+47d27m25.5s,47.457096,,15.962,Kepler-band,3682.00,,0.48,2014-05-14,Kepler-225 c,1,0,0,0,0,0,,,,,,,,,,,1.840,0.017,,0.1366000,2455010.793500,BJD,0.3200,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-225_c/,http://exoplanets.org/detail/Kepler-225_c,2014-03,,,19.47959893,79.539694,13.789364,312.236475,67.668589,,,,,,,,4.78,,,-0.185,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.032,13.341,13.253,13.144,13.172,12.431,9.417,,,,,,,,,,,,13,,,,,0.691,0.088,0.779,,,,5
1017,Kepler-226,b,Transit,3,3.94099700,0.047000,,,,,0.138,,0,1,0,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,15.416,Kepler-band,5571.00,0.86,0.80,2014-05-14,Kepler-226 b,1,0,0,0,0,0,,,,,,,,,,,1.550,0.014,,0.1082000,2454969.093370,BJD,0.1500,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-226_b/,http://exoplanets.org/detail/Kepler-226_b,2014-03,,,19.49174193,79.988357,13.859543,312.983905,68.008062,,,,,,,,4.59,,,-0.145,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.114,13.724,13.633,13.638,13.679,12.919,9.390,,,,,,,,,,,,13,,,,,0.390,0.091,0.481,,,,5
1018,Kepler-226,c,Transit,3,5.34955500,0.058000,,,,,0.203,,0,1,0,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,15.416,Kepler-band,5571.00,0.86,0.80,2014-05-14,Kepler-226 c,1,0,0,0,0,0,,,,,,,,,,,2.270,0.021,,0.1271000,2455004.805990,BJD,0.2500,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-226_c/,http://exoplanets.org/detail/Kepler-226_c,2014-03,,,19.49174193,79.988357,13.859543,312.983905,68.008062,,,,,,,,4.59,,,-0.145,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.114,13.724,13.633,13.638,13.679,12.919,9.390,,,,,,,,,,,,13,,,,,0.390,0.091,0.481,,,,5
1019,Kepler-226,d,Transit,3,8.10904400,0.076000,,,,,0.109,,0,1,0,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,15.416,Kepler-band,5571.00,0.86,0.80,2014-05-14,Kepler-226 d,1,0,0,0,0,0,,,,,,,,,,,1.220,0.011,,0.1541000,2454965.803330,BJD,0.0600,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,19,9,http://exoplanet.eu/catalog/kepler-226_d/,http://exoplanets.org/detail/Kepler-226_d,2014-03,,,19.49174193,79.988357,13.859543,312.983905,68.008062,,,,,,,,4.59,,,-0.145,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.114,13.724,13.633,13.638,13.679,12.919,9.390,,,,,,,,,,,,13,,,,,0.390,0.091,0.481,,,,5
1020,Kepler-227,b,Transit,2,9.48801500,0.090000,,,,,0.277,,0,1,0,19h27m44.22s,291.934236,+48d08m29.9s,48.141651,,15.347,Kepler-band,5854.00,,1.09,2014-05-14,Kepler-227 b,1,0,0,0,0,0,,,,,,,,,,,3.110,0.029,,0.1297000,2455003.538990,BJD,0.8200,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,16,8,http://exoplanet.eu/catalog/kepler-227_b/,http://exoplanets.org/detail/Kepler-227_b,2014-03,,,19.46228240,80.102243,14.237867,312.539232,68.365881,,,,,,,,4.40,,,0.136,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,14.082,13.751,13.648,13.693,13.722,13.012,9.516,,,,,,,,,,,,13,,,,,0.331,0.103,0.434,,,,5
